# BUSCO version is: 3.0.2 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 8, number of BUSCOs: 982)
# To reproduce this run: python /ceph/users/rchallis/.conda/envs/busco/bin/run_busco -i assembly.fasta -o busco -l nematoda_odb9/ -m genome -c 16 -sp caenorhabditis
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091H00U7	Missing
EOG091H00UC	Missing
EOG091H00UT	Missing
EOG091H00VB	Missing
EOG091H00VG	Missing
EOG091H00VK	Missing
EOG091H00VP	Missing
EOG091H00VX	Missing
EOG091H00VY	Missing
EOG091H00VZ	Missing
EOG091H00WC	Missing
EOG091H00WE	Missing
EOG091H00WG	Missing
EOG091H00WJ	Missing
EOG091H00WM	Missing
EOG091H00XH	Missing
EOG091H00XI	Duplicated	FJNM01002842.1	1126	4357	640.2	377
EOG091H00XI	Duplicated	FJNM01002842.1	4586	7546	565.8	444
EOG091H00YA	Missing
EOG091H00YF	Missing
EOG091H00YH	Missing
EOG091H00YI	Missing
EOG091H00YM	Missing
EOG091H00YU	Missing
EOG091H00ZE	Missing
EOG091H00ZH	Missing
EOG091H00ZS	Missing
EOG091H00ZZ	Missing
EOG091H0107	Missing
EOG091H0116	Missing
EOG091H011J	Missing
EOG091H011U	Missing
EOG091H0121	Missing
EOG091H0125	Missing
EOG091H0127	Missing
EOG091H012C	Missing
EOG091H012J	Missing
EOG091H012M	Missing
EOG091H0130	Missing
EOG091H0131	Missing
EOG091H013B	Missing
EOG091H013G	Missing
EOG091H013T	Missing
EOG091H013V	Missing
EOG091H013W	Missing
EOG091H013Z	Missing
EOG091H014E	Missing
EOG091H014Q	Missing
EOG091H014S	Missing
EOG091H014U	Missing
EOG091H015E	Missing
EOG091H015X	Missing
EOG091H0162	Missing
EOG091H016F	Missing
EOG091H016I	Missing
EOG091H016J	Missing
EOG091H016T	Missing
EOG091H016V	Missing
EOG091H0178	Missing
EOG091H017F	Missing
EOG091H017K	Missing
EOG091H017O	Missing
EOG091H017Q	Missing
EOG091H018G	Missing
EOG091H018I	Missing
EOG091H018Y	Missing
EOG091H0190	Missing
EOG091H019D	Missing
EOG091H019P	Missing
EOG091H01A9	Missing
EOG091H01AG	Missing
EOG091H01B8	Missing
EOG091H01BG	Missing
EOG091H01BP	Missing
EOG091H01BU	Missing
EOG091H01C0	Missing
EOG091H01CG	Missing
EOG091H01CI	Missing
EOG091H01CK	Missing
EOG091H01CQ	Missing
EOG091H01CW	Missing
EOG091H01DE	Missing
EOG091H01DL	Missing
EOG091H01DR	Missing
EOG091H01DX	Missing
EOG091H01EA	Missing
EOG091H01EK	Missing
EOG091H01EN	Missing
EOG091H01EU	Missing
EOG091H01EY	Missing
EOG091H01F1	Missing
EOG091H01F7	Missing
EOG091H01FB	Missing
EOG091H01FI	Missing
EOG091H01FZ	Missing
EOG091H01GK	Missing
EOG091H01GP	Missing
EOG091H01GT	Missing
EOG091H01H2	Missing
EOG091H01H5	Missing
EOG091H01HA	Missing
EOG091H01HW	Missing
EOG091H01I1	Missing
EOG091H01IT	Missing
EOG091H01IX	Missing
EOG091H01J0	Missing
EOG091H01J9	Missing
EOG091H01JA	Missing
EOG091H01JM	Missing
EOG091H01JQ	Missing
EOG091H01JV	Missing
EOG091H01K3	Missing
EOG091H01K7	Missing
EOG091H01K8	Missing
EOG091H01KU	Missing
EOG091H01KW	Missing
EOG091H01L1	Missing
EOG091H01L2	Missing
EOG091H01LC	Missing
EOG091H01LE	Missing
EOG091H01LW	Missing
EOG091H01MG	Missing
EOG091H01ML	Missing
EOG091H01MN	Missing
EOG091H01MS	Missing
EOG091H01MU	Missing
EOG091H01MY	Missing
EOG091H01N6	Missing
EOG091H01N7	Missing
EOG091H01NB	Missing
EOG091H01O1	Missing
EOG091H01OC	Missing
EOG091H01OP	Missing
EOG091H01OQ	Missing
EOG091H01OS	Missing
EOG091H01OW	Missing
EOG091H01PG	Missing
EOG091H01PH	Missing
EOG091H01PS	Missing
EOG091H01PY	Missing
EOG091H01Q0	Missing
EOG091H01QU	Missing
EOG091H01R8	Missing
EOG091H01RK	Missing
EOG091H01RN	Missing
EOG091H01S2	Missing
EOG091H01SH	Missing
EOG091H01SI	Missing
EOG091H01SM	Missing
EOG091H01SO	Missing
EOG091H01SR	Missing
EOG091H01T6	Missing
EOG091H01TF	Missing
EOG091H01TP	Missing
EOG091H01TQ	Missing
EOG091H01UD	Missing
EOG091H01UU	Missing
EOG091H01UZ	Missing
EOG091H01V0	Missing
EOG091H01V3	Missing
EOG091H01V8	Missing
EOG091H01VC	Missing
EOG091H01VQ	Missing
EOG091H01WD	Missing
EOG091H01WM	Missing
EOG091H01WO	Missing
EOG091H01WT	Missing
EOG091H01X1	Missing
EOG091H01X3	Missing
EOG091H01XR	Missing
EOG091H01XS	Missing
EOG091H01Y3	Missing
EOG091H01Y6	Missing
EOG091H01YD	Missing
EOG091H01YG	Missing
EOG091H01YM	Complete	FJNM01000242.1	14799	17363	418.1	250
EOG091H01YN	Missing
EOG091H01Z5	Missing
EOG091H01Z9	Missing
EOG091H01ZC	Missing
EOG091H01ZI	Missing
EOG091H01ZL	Missing
EOG091H01ZP	Missing
EOG091H01ZX	Missing
EOG091H0203	Missing
EOG091H020A	Missing
EOG091H0212	Missing
EOG091H0214	Missing
EOG091H0219	Missing
EOG091H021O	Missing
EOG091H021P	Missing
EOG091H0234	Missing
EOG091H0236	Missing
EOG091H023L	Missing
EOG091H023Q	Missing
EOG091H0242	Missing
EOG091H024D	Missing
EOG091H024K	Missing
EOG091H024T	Missing
EOG091H025F	Missing
EOG091H025I	Missing
EOG091H025Q	Missing
EOG091H025R	Missing
EOG091H025U	Missing
EOG091H026S	Missing
EOG091H026T	Missing
EOG091H027A	Missing
EOG091H027F	Missing
EOG091H027V	Missing
EOG091H0285	Missing
EOG091H0286	Missing
EOG091H028C	Missing
EOG091H028G	Missing
EOG091H028H	Missing
EOG091H028N	Missing
EOG091H028T	Missing
EOG091H028Y	Missing
EOG091H029Q	Missing
EOG091H029S	Missing
EOG091H02AB	Missing
EOG091H02AK	Missing
EOG091H02AZ	Missing
EOG091H02B3	Missing
EOG091H02B8	Missing
EOG091H02C1	Missing
EOG091H02CS	Missing
EOG091H02CZ	Missing
EOG091H02D7	Missing
EOG091H02D8	Missing
EOG091H02DD	Missing
EOG091H02DK	Missing
EOG091H02DM	Missing
EOG091H02EN	Missing
EOG091H02F5	Missing
EOG091H02FN	Missing
EOG091H02FR	Missing
EOG091H02FZ	Missing
EOG091H02G0	Missing
EOG091H02GQ	Missing
EOG091H02GU	Missing
EOG091H02GV	Missing
EOG091H02GX	Missing
EOG091H02H7	Missing
EOG091H02HH	Missing
EOG091H02HW	Missing
EOG091H02I0	Missing
EOG091H02I8	Missing
EOG091H02IM	Missing
EOG091H02J2	Missing
EOG091H02J5	Missing
EOG091H02JU	Missing
EOG091H02JZ	Missing
EOG091H02K1	Missing
EOG091H02KG	Missing
EOG091H02KT	Missing
EOG091H02KZ	Missing
EOG091H02LC	Missing
EOG091H02LV	Missing
EOG091H02MQ	Missing
EOG091H02N2	Missing
EOG091H02N4	Missing
EOG091H02ND	Missing
EOG091H02NH	Missing
EOG091H02NI	Missing
EOG091H02NM	Missing
EOG091H02O4	Missing
EOG091H02OK	Missing
EOG091H02OZ	Missing
EOG091H02P6	Missing
EOG091H02PD	Missing
EOG091H02PE	Missing
EOG091H02PP	Missing
EOG091H02Q9	Missing
EOG091H02QB	Missing
EOG091H02QD	Missing
EOG091H02QU	Missing
EOG091H02QY	Missing
EOG091H02R1	Missing
EOG091H02RC	Missing
EOG091H02RR	Missing
EOG091H02S6	Missing
EOG091H02S8	Missing
EOG091H02SL	Missing
EOG091H02SZ	Missing
EOG091H02T9	Missing
EOG091H02TB	Missing
EOG091H02TJ	Missing
EOG091H02UF	Missing
EOG091H02US	Missing
EOG091H02V3	Missing
EOG091H02V7	Missing
EOG091H02VU	Missing
EOG091H02VX	Missing
EOG091H02W1	Missing
EOG091H02W7	Missing
EOG091H02X0	Missing
EOG091H02XN	Missing
EOG091H02XP	Missing
EOG091H02XU	Missing
EOG091H02YK	Missing
EOG091H02YS	Missing
EOG091H02Z6	Missing
EOG091H02ZH	Missing
EOG091H02ZR	Missing
EOG091H02ZX	Missing
EOG091H0302	Missing
EOG091H0306	Missing
EOG091H0315	Missing
EOG091H031Y	Missing
EOG091H032B	Missing
EOG091H032X	Missing
EOG091H0338	Missing
EOG091H033A	Missing
EOG091H033H	Missing
EOG091H033Y	Missing
EOG091H034Q	Missing
EOG091H034R	Missing
EOG091H0352	Missing
EOG091H0357	Missing
EOG091H0362	Missing
EOG091H0365	Missing
EOG091H036I	Missing
EOG091H036T	Missing
EOG091H037A	Missing
EOG091H037R	Missing
EOG091H0387	Missing
EOG091H038Z	Missing
EOG091H0395	Missing
EOG091H039M	Missing
EOG091H039O	Missing
EOG091H039S	Missing
EOG091H03A1	Missing
EOG091H03AL	Missing
EOG091H03AR	Missing
EOG091H03AV	Missing
EOG091H03B0	Missing
EOG091H03B2	Missing
EOG091H03B5	Missing
EOG091H03BE	Missing
EOG091H03CT	Missing
EOG091H03CU	Missing
EOG091H03D7	Missing
EOG091H03DA	Missing
EOG091H03DJ	Missing
EOG091H03DO	Missing
EOG091H03EM	Missing
EOG091H03FB	Missing
EOG091H03FE	Missing
EOG091H03FF	Missing
EOG091H03FO	Missing
EOG091H03FW	Missing
EOG091H03GI	Missing
EOG091H03GZ	Missing
EOG091H03HK	Missing
EOG091H03HT	Missing
EOG091H03I3	Missing
EOG091H03IC	Missing
EOG091H03IE	Missing
EOG091H03IS	Missing
EOG091H03J4	Missing
EOG091H03JG	Missing
EOG091H03JP	Missing
EOG091H03KF	Missing
EOG091H03KM	Missing
EOG091H03L0	Missing
EOG091H03LM	Missing
EOG091H03LO	Missing
EOG091H03LP	Missing
EOG091H03LV	Missing
EOG091H03NW	Missing
EOG091H03OC	Missing
EOG091H03OM	Missing
EOG091H03OO	Missing
EOG091H03PC	Missing
EOG091H03PU	Missing
EOG091H03PX	Missing
EOG091H03Q1	Missing
EOG091H03QK	Missing
EOG091H03QW	Missing
EOG091H03QZ	Missing
EOG091H03RO	Missing
EOG091H03S3	Missing
EOG091H03S6	Missing
EOG091H03SV	Missing
EOG091H03T8	Missing
EOG091H03TK	Missing
EOG091H03TP	Missing
EOG091H03TQ	Missing
EOG091H03TW	Missing
EOG091H03TZ	Missing
EOG091H03U2	Missing
EOG091H03UM	Missing
EOG091H03UP	Missing
EOG091H03UR	Missing
EOG091H03VF	Duplicated	FJNM01000242.1	24203	29745	669.3	306
EOG091H03VF	Duplicated	FJNM01001556.1	6957	10191	572.9	305
EOG091H03VV	Missing
EOG091H03W7	Missing
EOG091H03W9	Missing
EOG091H03WD	Missing
EOG091H03WJ	Missing
EOG091H03WO	Missing
EOG091H03WS	Missing
EOG091H03WV	Missing
EOG091H03WX	Missing
EOG091H03XH	Missing
EOG091H03XL	Missing
EOG091H03XM	Missing
EOG091H03XY	Missing
EOG091H03XZ	Missing
EOG091H03Y3	Missing
EOG091H03Y6	Missing
EOG091H03YO	Missing
EOG091H03YU	Missing
EOG091H03Z1	Missing
EOG091H03ZG	Missing
EOG091H03ZH	Missing
EOG091H03ZJ	Missing
EOG091H03ZL	Missing
EOG091H03ZT	Missing
EOG091H03ZU	Missing
EOG091H040C	Missing
EOG091H040D	Missing
EOG091H040I	Missing
EOG091H040W	Missing
EOG091H041E	Missing
EOG091H041T	Missing
EOG091H042A	Missing
EOG091H0431	Missing
EOG091H0433	Missing
EOG091H0440	Missing
EOG091H044G	Missing
EOG091H044L	Missing
EOG091H044T	Missing
EOG091H044U	Missing
EOG091H045E	Missing
EOG091H045J	Missing
EOG091H045Z	Duplicated	FJNM01000076.1	49733	52831	577.2	283
EOG091H045Z	Duplicated	FJNM01000259.1	11446	15559	614.5	283
EOG091H0460	Missing
EOG091H0464	Missing
EOG091H047D	Missing
EOG091H047Z	Missing
EOG091H0480	Missing
EOG091H048E	Missing
EOG091H048H	Missing
EOG091H0491	Missing
EOG091H0499	Missing
EOG091H049M	Missing
EOG091H04A1	Missing
EOG091H04AC	Missing
EOG091H04AQ	Missing
EOG091H04B8	Missing
EOG091H04C4	Missing
EOG091H04CB	Missing
EOG091H04CY	Missing
EOG091H04CZ	Missing
EOG091H04D0	Missing
EOG091H04D3	Missing
EOG091H04EF	Missing
EOG091H04F1	Missing
EOG091H04FI	Missing
EOG091H04G3	Missing
EOG091H04G8	Missing
EOG091H04GH	Missing
EOG091H04HP	Missing
EOG091H04KS	Missing
EOG091H04L1	Missing
EOG091H04M5	Missing
EOG091H04MM	Missing
EOG091H04MR	Missing
EOG091H04MS	Missing
EOG091H04MX	Missing
EOG091H04OV	Missing
EOG091H04P1	Missing
EOG091H04P2	Missing
EOG091H04P8	Missing
EOG091H04PD	Missing
EOG091H04PN	Missing
EOG091H04Q2	Missing
EOG091H04Q6	Missing
EOG091H04QD	Missing
EOG091H04RD	Missing
EOG091H04RG	Missing
EOG091H04RZ	Missing
EOG091H04T9	Missing
EOG091H04TX	Missing
EOG091H04U8	Missing
EOG091H04UR	Missing
EOG091H04VY	Missing
EOG091H04WQ	Missing
EOG091H04X6	Missing
EOG091H04XC	Missing
EOG091H04XH	Missing
EOG091H04XZ	Missing
EOG091H04Y6	Missing
EOG091H04YC	Missing
EOG091H04YN	Missing
EOG091H04ZK	Missing
EOG091H04ZT	Missing
EOG091H050B	Missing
EOG091H050D	Missing
EOG091H050V	Missing
EOG091H050X	Missing
EOG091H051E	Missing
EOG091H051G	Missing
EOG091H0526	Missing
EOG091H0538	Missing
EOG091H0539	Missing
EOG091H053G	Missing
EOG091H0542	Missing
EOG091H054R	Missing
EOG091H054Y	Missing
EOG091H0556	Missing
EOG091H055B	Missing
EOG091H055C	Missing
EOG091H055R	Missing
EOG091H056A	Missing
EOG091H056M	Missing
EOG091H056U	Missing
EOG091H057H	Missing
EOG091H057P	Missing
EOG091H057W	Missing
EOG091H058F	Missing
EOG091H0596	Missing
EOG091H059E	Missing
EOG091H059F	Missing
EOG091H05AN	Missing
EOG091H05BA	Missing
EOG091H05BO	Missing
EOG091H05BW	Missing
EOG091H05C4	Missing
EOG091H05CW	Missing
EOG091H05E4	Missing
EOG091H05EN	Missing
EOG091H05ET	Missing
EOG091H05F5	Missing
EOG091H05FG	Missing
EOG091H05FT	Missing
EOG091H05FU	Missing
EOG091H05FV	Missing
EOG091H05H5	Missing
EOG091H05H6	Missing
EOG091H05HQ	Missing
EOG091H05HW	Missing
EOG091H05HY	Missing
EOG091H05I4	Missing
EOG091H05I8	Missing
EOG091H05II	Missing
EOG091H05IK	Missing
EOG091H05J3	Missing
EOG091H05JJ	Missing
EOG091H05K1	Missing
EOG091H05KP	Missing
EOG091H05KS	Missing
EOG091H05L2	Missing
EOG091H05LD	Missing
EOG091H05LE	Missing
EOG091H05M3	Missing
EOG091H05MH	Missing
EOG091H05NI	Missing
EOG091H05NJ	Missing
EOG091H05OT	Missing
EOG091H05P6	Missing
EOG091H05PJ	Missing
EOG091H05PM	Missing
EOG091H05Q3	Missing
EOG091H05Q7	Missing
EOG091H05QG	Missing
EOG091H05RZ	Missing
EOG091H05S1	Missing
EOG091H05SJ	Missing
EOG091H05SN	Missing
EOG091H05TP	Missing
EOG091H05UG	Missing
EOG091H05UV	Missing
EOG091H05VE	Missing
EOG091H05VK	Missing
EOG091H05WA	Missing
EOG091H05WB	Missing
EOG091H05XE	Missing
EOG091H05XG	Missing
EOG091H05Y2	Missing
EOG091H05YE	Missing
EOG091H05YP	Missing
EOG091H05ZX	Missing
EOG091H060B	Missing
EOG091H0625	Missing
EOG091H0639	Missing
EOG091H0641	Missing
EOG091H064Q	Missing
EOG091H064T	Missing
EOG091H0654	Missing
EOG091H065E	Missing
EOG091H065N	Missing
EOG091H065R	Missing
EOG091H066S	Missing
EOG091H0684	Missing
EOG091H068Q	Missing
EOG091H068R	Missing
EOG091H068W	Missing
EOG091H0695	Missing
EOG091H069L	Missing
EOG091H06B0	Missing
EOG091H06CG	Missing
EOG091H06E3	Missing
EOG091H06E8	Missing
EOG091H06EG	Missing
EOG091H06F0	Missing
EOG091H06FU	Missing
EOG091H06GG	Missing
EOG091H06GW	Missing
EOG091H06HP	Missing
EOG091H06I5	Missing
EOG091H06IH	Missing
EOG091H06IK	Missing
EOG091H06IL	Missing
EOG091H06J8	Missing
EOG091H06JZ	Missing
EOG091H06K4	Missing
EOG091H06K6	Missing
EOG091H06LC	Missing
EOG091H06M0	Missing
EOG091H06MW	Missing
EOG091H06MX	Missing
EOG091H06N7	Missing
EOG091H06NT	Missing
EOG091H06NY	Missing
EOG091H06O1	Missing
EOG091H06OZ	Missing
EOG091H06P4	Missing
EOG091H06RT	Missing
EOG091H06RV	Missing
EOG091H06SD	Missing
EOG091H06SS	Missing
EOG091H06TA	Missing
EOG091H06U3	Missing
EOG091H06VU	Missing
EOG091H06W9	Missing
EOG091H06WU	Missing
EOG091H06XM	Missing
EOG091H06XQ	Missing
EOG091H06Y7	Missing
EOG091H070B	Missing
EOG091H070G	Missing
EOG091H070S	Missing
EOG091H0713	Missing
EOG091H0717	Missing
EOG091H071D	Missing
EOG091H071R	Missing
EOG091H072K	Missing
EOG091H072Q	Missing
EOG091H0730	Missing
EOG091H073T	Missing
EOG091H074D	Missing
EOG091H074S	Missing
EOG091H0759	Missing
EOG091H075U	Missing
EOG091H075Z	Missing
EOG091H076A	Missing
EOG091H076I	Missing
EOG091H077O	Missing
EOG091H078C	Missing
EOG091H0792	Missing
EOG091H079E	Missing
EOG091H079J	Missing
EOG091H079M	Missing
EOG091H079Q	Missing
EOG091H07A3	Missing
EOG091H07A9	Missing
EOG091H07B0	Missing
EOG091H07BC	Missing
EOG091H07C6	Missing
EOG091H07CB	Missing
EOG091H07CQ	Missing
EOG091H07CW	Missing
EOG091H07D4	Fragmented	FJNM01006423.1	577	1505	183.0	131
EOG091H07D8	Missing
EOG091H07DH	Missing
EOG091H07DI	Missing
EOG091H07DQ	Missing
EOG091H07DW	Missing
EOG091H07E3	Missing
EOG091H07EW	Missing
EOG091H07EX	Missing
EOG091H07FE	Missing
EOG091H07FF	Missing
EOG091H07GQ	Missing
EOG091H07GY	Missing
EOG091H07HG	Missing
EOG091H07IQ	Missing
EOG091H07K5	Missing
EOG091H07K7	Missing
EOG091H07KS	Missing
EOG091H07LN	Missing
EOG091H07LU	Missing
EOG091H07N1	Missing
EOG091H07O3	Missing
EOG091H07OF	Missing
EOG091H07OL	Missing
EOG091H07PB	Missing
EOG091H07PS	Missing
EOG091H07R1	Missing
EOG091H07RS	Missing
EOG091H07RU	Duplicated	FJNM01000093.1	55729	60570	226.2	123
EOG091H07RU	Duplicated	FJNM01001154.1	6538	11645	194.4	104
EOG091H07SM	Missing
EOG091H07TA	Missing
EOG091H07TO	Missing
EOG091H07U8	Missing
EOG091H07UA	Missing
EOG091H07VA	Missing
EOG091H07VO	Missing
EOG091H07W7	Missing
EOG091H07XH	Missing
EOG091H07XI	Missing
EOG091H07XV	Missing
EOG091H07XW	Missing
EOG091H07XY	Missing
EOG091H07Y2	Missing
EOG091H07YC	Missing
EOG091H07YW	Missing
EOG091H07Z3	Missing
EOG091H07ZC	Missing
EOG091H0809	Missing
EOG091H080L	Missing
EOG091H080Y	Missing
EOG091H0817	Missing
EOG091H081J	Missing
EOG091H081R	Missing
EOG091H082N	Missing
EOG091H082Z	Missing
EOG091H083D	Missing
EOG091H0851	Missing
EOG091H0857	Missing
EOG091H085R	Missing
EOG091H085T	Missing
EOG091H0868	Missing
EOG091H086Q	Missing
EOG091H086R	Missing
EOG091H087M	Missing
EOG091H088Y	Missing
EOG091H089D	Missing
EOG091H08A7	Missing
EOG091H08AH	Missing
EOG091H08AP	Missing
EOG091H08CJ	Missing
EOG091H08CO	Missing
EOG091H08DE	Missing
EOG091H08DZ	Missing
EOG091H08ED	Missing
EOG091H08FP	Missing
EOG091H08FQ	Missing
EOG091H08FV	Missing
EOG091H08GV	Missing
EOG091H08H7	Missing
EOG091H08HS	Missing
EOG091H08HY	Missing
EOG091H08IW	Missing
EOG091H08J3	Missing
EOG091H08J9	Missing
EOG091H08JL	Missing
EOG091H08JU	Missing
EOG091H08K2	Missing
EOG091H08LW	Missing
EOG091H08LX	Missing
EOG091H08LY	Missing
EOG091H08NA	Missing
EOG091H08NZ	Missing
EOG091H08QV	Missing
EOG091H08RU	Missing
EOG091H08RW	Missing
EOG091H08SY	Missing
EOG091H08SZ	Missing
EOG091H08UA	Missing
EOG091H08X9	Missing
EOG091H08XO	Missing
EOG091H08YC	Missing
EOG091H08YD	Missing
EOG091H08YO	Missing
EOG091H0905	Missing
EOG091H090O	Missing
EOG091H091T	Missing
EOG091H0924	Missing
EOG091H092P	Missing
EOG091H0944	Missing
EOG091H0949	Missing
EOG091H094D	Missing
EOG091H094E	Missing
EOG091H095K	Missing
EOG091H096T	Missing
EOG091H097R	Missing
EOG091H097W	Missing
EOG091H0982	Missing
EOG091H098B	Missing
EOG091H098G	Fragmented	FJNM01000259.1	32040	34093	145.2	69
EOG091H0999	Missing
EOG091H09AA	Missing
EOG091H09BG	Missing
EOG091H09CM	Missing
EOG091H09D9	Missing
EOG091H09DN	Missing
EOG091H09DW	Missing
EOG091H09E6	Missing
EOG091H09EO	Missing
EOG091H09G2	Missing
EOG091H09GT	Missing
EOG091H09I7	Missing
EOG091H09IG	Missing
EOG091H09LY	Missing
EOG091H09M5	Missing
EOG091H09OH	Missing
EOG091H09QA	Missing
EOG091H09S6	Missing
EOG091H09U1	Missing
EOG091H09U2	Missing
EOG091H09UD	Missing
EOG091H09UU	Missing
EOG091H09V4	Missing
EOG091H09VW	Missing
EOG091H09VX	Missing
EOG091H09XJ	Missing
EOG091H09XO	Missing
EOG091H09Y8	Missing
EOG091H09YI	Missing
EOG091H09YU	Missing
EOG091H09YV	Missing
EOG091H0A01	Missing
EOG091H0A24	Missing
EOG091H0A3K	Missing
EOG091H0A4V	Missing
EOG091H0A6R	Missing
EOG091H0A7P	Missing
EOG091H0A8G	Missing
EOG091H0A9P	Missing
EOG091H0AB9	Missing
EOG091H0ABO	Missing
EOG091H0ACD	Missing
EOG091H0ACF	Missing
EOG091H0AEC	Missing
EOG091H0AFS	Missing
EOG091H0AIZ	Missing
EOG091H0AJN	Missing
EOG091H0AMN	Missing
EOG091H0AO9	Missing
EOG091H0AOW	Missing
EOG091H0APK	Missing
EOG091H0ARC	Missing
EOG091H0ARY	Missing
EOG091H0ATF	Missing
EOG091H0AUJ	Missing
EOG091H0AYQ	Missing
EOG091H0AZL	Missing
EOG091H0AZT	Missing
EOG091H0B1C	Missing
EOG091H0B4K	Missing
EOG091H0B5N	Missing
EOG091H0B5Y	Missing
EOG091H0B69	Missing
EOG091H0B7O	Missing
EOG091H0BAA	Missing
EOG091H0BC8	Missing
EOG091H0BO8	Missing
